from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-103,100043474,0.001882465,0.613513255,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.012303414,0.328825229,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.021598137,0.395437729,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003155381,0.483100869,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.023487065,0.331986906,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,100503427,0.027622382,0.774986076,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,668253,0.001583917,0.468884677,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.027785564,1.102783985,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003148137,0.552423966,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.045021996,0.703217221,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.023934469,1.260230966,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003378171,0.273240566,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.034832435,0.709027557,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.001661227,1.699814594,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003076145,0.343595423,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,63830,0.009732398,0.270343538,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,6.25e-06,0.8716279,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.004501765,1.506349313,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.005919008,0.936845974,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.03929914,1.147096717,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.004746811,0.592986575,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.008803031,0.636589037,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.000377095,0.632688863,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.023727193,0.277994535,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.004056224,0.763966559,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.043136816,1.375875162,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003079,0.999547493,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014436072,0.83159609,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.032189195,0.437895706,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.017063466,0.863369405,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014436072,0.790184489,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,1.87e-06,0.787978453,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.002945148,0.862719495,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.031029171,0.875215168,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014105255,0.489017544,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.042459549,0.44870173,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003538719,0.633725694,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.021547419,0.848273039,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,1.8e-05,0.793645437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.019116852,0.592539452,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.007204559,0.530687276,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.048703804,0.495186977,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.011574216,0.439213815,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,3.9e-06,0.7052353,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.034186025,0.398414941,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.038565858,0.559442138,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.049380951,0.418588833,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.021598137,0.741670468,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.00017488,0.842975032,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.043879708,0.889730062,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.029668993,0.498339184,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.001552395,1.102676478,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.002289289,0.636138592,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.012474758,0.883985937,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.011574216,0.617939394,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.010930745,0.972436366,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.001118511,1.319560823,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.04046667,0.888284651,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.008058805,0.417128152,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.009534318,0.313774199,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.048703804,0.414417482,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.012275085,1.914323428,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.031357949,0.66637672,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,668858,0.035968075,0.733720683,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.013676024,0.603316115,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.002232121,0.569364869,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.004908371,0.450024162,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.000794047,0.847944267,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,7.94e-05,0.985785324,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.000123031,0.745618122,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.006953245,0.582277762,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.004076842,0.518099022,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.012063464,0.862679417,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.011615844,0.439660379,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.027870879,0.504662221,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014247248,0.633926877,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.027870879,0.957938302,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,78739,0.034266895,0.976202532,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.026189374,0.513597271,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003562579,1.190941708,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.040453906,0.633606011,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.043231126,0.774488309,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,8.3e-06,0.734127487,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.001355622,1.367521361,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014671917,0.610162696,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.00019632,0.584680169,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.007512086,1.649622104,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.009620933,0.477130709,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.012682248,0.634027824,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.013194071,0.429511543,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,3.76e-07,1.209084175,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.018597958,1.70458083,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.024607012,0.555629739,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.040468177,0.876737097,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.006441814,0.76712792,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014642528,0.822528526,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.012235499,1.562564363,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.01594784,0.649182312,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.001349739,0.840725769,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,100502868,0.001552395,1.147675291,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.016251647,0.665441593,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.024452558,0.530949551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.007725557,0.685495957,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.005506269,0.472719336,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.003233086,0.808809232,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.017504317,0.616365165,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,2.33e-05,0.77514837,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.023469189,1.154896972,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,4.43e-05,0.767234321,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.021469122,0.48185497,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.001685491,0.80182723,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.015209932,0.459766323,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,1.87e-06,1.087894768,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.014621126,0.371499157,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,18000,0.008445528,0.160113711,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.017444953,0.783726303,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.008108448,0.593302939,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.013530818,0.676318833,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-103,,0.023727193,0.543917131,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,56739,0.025025172,0.74619836,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,67996,0.047803455,0.243503276,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,14783,0.000783463,0.282227439,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,27220,3.58e-11,2.064157391,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,108671,0.00964435,0.264338931,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,19252,0.037295323,0.477667832,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,76952,0.008979782,0.338166405,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,93730,0.014838962,0.430464725,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,18143,0.038247361,1.679819625,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,319229,8.62e-06,1.417817881,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,230735,0.004370844,1.104883523,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,12753,0.01338759,0.343910753,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,12445,0.000322348,0.391367299,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,382018,0.0001172,0.720746193,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,80859,0.010512144,0.456455514,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,12703,0.0001172,0.790214301,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,56013,0.012189201,0.402019829,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,241134,0.009846132,0.843778264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,11865,0.015343562,1.514642473,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,27204,0.008979782,0.643351086,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,239027,0.042385041,0.392289886,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,106618,0.0001172,0.608756863,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,232816,0.025804952,0.215563288,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,100418460,0.00093661,0.458394977,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,105242405,0.013307501,2.88334776,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,633947,0.044550369,0.857393843,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14673.0,0.0106421169169792,0.195432133848149,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,110157.0,0.0012837311770627,0.17788121231747,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18591.0,0.04379328397308,0.293024945085436,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20682.0,0.000910920011807203,0.57292047123019,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,269593.0,0.0480436677474785,0.216784696587312,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18541.0,0.0219518441724804,0.217804785985687,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68828.0,0.003027500749146,0.234525801729609,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,384061.0,7.89979127476311e-17,0.529021989620221,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16211.0,0.0161474299059713,0.101749341018561,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67951.0,0.000180944459993879,0.571540978933502,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67458.0,0.0065530180264654,0.191990591837113,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15982.0,9.71373867214899e-10,0.702106070623432,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,109663.0,0.000166883628816252,0.429871341809362,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13202.0,0.0295491201554022,0.338769390847319,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66830.0,0.0084360015995783,0.23233677841378,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18032.0,0.0316877923768033,0.137756797367426,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,244668.0,1.75649048188191e-06,0.416923488425055,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22776.0,0.0437278035677448,0.267046387885937,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66400.0,0.0050375782398727,0.308250665558245,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12922.0,0.0066914306962324,0.361135492500633,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13353.0,0.0271976458502918,0.188863151575526,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14282.0,3.37985731781192e-05,2.2355628017115,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74268.0,0.0295645792318209,0.349083936677224,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68312.0,3.8622669638063e-16,1.09832078854431,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12798.0,0.0182208528739241,0.396876118858329,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,79221.0,0.0057476394540647,0.374645484108529,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22388.0,5.36085362098256e-05,0.368309994069479,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12224.0,0.000461345602594882,0.375330789616888,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68278.0,0.0042676295788571,0.26508268166368,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11966.0,0.011066017782128,0.214490941495243,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26912.0,0.0489739680594262,0.332399535545639,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,240913.0,2.38131147723491e-07,1.36732228242341,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,329727.0,0.0474624933428143,0.275516345034616,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26556.0,4.55900894946112e-05,0.225539188298334,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13371.0,0.0050174328152618,0.717495290348345,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,116701.0,0.0018028808657601,0.248586806014838,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14200.0,0.007892820946104,0.738040409453453,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21885.0,0.0180608726699282,0.256965841623717,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,320100.0,3.60748775780523e-08,0.63919311124026,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,267019.0,0.0123290820112364,0.245617328883205,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15184.0,0.000170596445817969,0.377212226189883,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22213.0,1.98345985994712e-05,0.297783086600921,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,56808.0,0.0346335663268333,0.607370296636391,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19130.0,0.0181213075161502,0.440025107614133,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14051.0,0.000211072815320942,0.331102893851644,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18263.0,0.0051113719376926,0.396340169415699,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,75723.0,1.9861817595434e-05,0.317050880619184,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,226646.0,0.0092269278138936,0.218985308830191,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,237615.0,0.0045203551950169,0.193459521069352,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67971.0,0.0015630715170727,0.503079022072933,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15354.0,0.0027720397523568,0.422462929455101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16956.0,6.30470858273856e-13,0.631773513295388,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,106763.0,0.0267515410473209,1.24571337907555,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15481.0,0.0099175332305442,0.305663911339735,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20183.0,1.08099420646173e-07,0.433738321187327,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74365.0,0.0156368605931772,0.66196636329526,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17164.0,0.0123290820112364,0.139370235485403,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20971.0,1.70040103334989e-22,0.505966705943975,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,78889.0,1.93177320328114e-05,0.478692583378855,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,246104.0,0.0151664315455054,0.403447058207701,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18612.0,0.04596399140642,0.526446345999345,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26931.0,0.0484497586178464,0.109488598021743,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,70422.0,0.0167003830965148,0.43379178529099,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,76199.0,5.11913899841774e-06,0.158506122598264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,75909.0,0.0104108233681933,0.245477103619676,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18643.0,0.014122916331355,0.17792916906048,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,77864.0,0.000186069859207845,0.53304378679168,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27041.0,0.0410846466999109,0.150736818185804,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20305.0,0.0463949522499018,0.427649536555551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26397.0,0.0493580238707326,0.216192469074783,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,101966.0,0.0109468626682088,0.168624085213235,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27357.0,0.0161474299059713,0.169445803161095,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,102857.0,0.0015462588729635,0.162043171074025,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,270066.0,0.0114634725774212,0.186524977162172,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14302.0,0.0155331995523289,0.63996296493577,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,237253.0,0.0069490215407548,0.65201937579561,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66253.0,0.0388778146307706,0.281941355965864,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20464.0,0.0128293685331652,0.446924058699999,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18451.0,0.0228216718163659,0.265895229271006,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71371.0,1.41500449455432e-12,0.887176834724677,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,29863.0,0.0333292910214821,0.187796979924721,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14219.0,1.6098127594445099e-12,0.831756435771056,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,57764.0,0.0072698636727447,0.279289644385554,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,77976.0,0.000521957874450034,0.421399313125642,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12952.0,5.46976278271009e-07,0.657616601534987,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20224.0,0.000284541022587484,0.207222498272843,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67895.0,0.000684374890805724,0.201141773917165,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67245.0,0.0022501535542893,0.238831813068257,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,55963.0,0.0244294294548993,0.714107293373754,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17268.0,0.0474511108232707,0.327959610783139,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17246.0,0.0048899679234259,0.18468992464197,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19696.0,7.29304773829077e-06,0.321978046816687,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19052.0,0.0012649972079314,0.203706064212908,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12227.0,1.88662661363313e-06,1.41504309974768,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,432530.0,0.0096318069455883,0.458773122556035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,29856.0,0.0329720893839329,0.128481497848441,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,76892.0,0.022115885762418,0.246571960181521,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20787.0,0.0012649972079314,0.485690374903537,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66912.0,2.16082301997881e-10,0.298242667557309,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14245.0,0.0010459869399684,0.302924629175131,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14674.0,0.0123290820112364,0.231397057208341,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,105014.0,0.0247809658162688,0.156931335079086,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26399.0,0.000704539200368957,0.312258325333617,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17977.0,0.001709207508227,0.259193866736365,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,668212.0,1.07887812476566e-06,0.681377933470089,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13435.0,0.0185153218968947,0.208178362330383,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19184.0,0.0237685124409713,0.127698741962444,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67283.0,0.0428491470629572,0.169384218914675,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18230.0,0.0156240149610858,0.239788010460199,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12295.0,0.0326879284903727,0.235156808884759,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,328092.0,0.045425990055235,0.280086886920081,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20716.0,0.0477761819740269,0.86493999194542,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,23876.0,0.0442990725398208,0.307351394490351,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12499.0,0.0071607373198988,0.216919555769342,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14281.0,2.06062061946822e-05,2.8553202833696,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26380.0,0.0093141759360668,0.522470748066809,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,238328.0,0.0385508318491347,0.452198196642157,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66154.0,0.0339646164453826,0.210203284043826,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18003.0,0.0145854017683624,0.360251778358101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13614.0,0.041307512162602,0.635370885797747,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,75678.0,0.0051971049063627,0.281756881801006,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,210044.0,8.37811076412687e-06,0.371799699217624,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,218756.0,0.0116204210142608,0.217057644692206,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27389.0,9.14128974020253e-05,0.294654180915035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,70564.0,0.0176425484634198,0.228247718103852,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,24056.0,0.0195786275268991,0.322728482171605,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22418.0,1.19911254288335e-05,0.549603239656374,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21807.0,0.0088874778031722,0.202271001636441,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,246710.0,0.000548611343290067,0.242630345643777,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,100037258.0,0.00036054204365918,0.181954124543187,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,105559.0,0.000832356410749184,0.252351022045822,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18162.0,0.0048899679234259,0.659281201422661,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67434.0,9.18254540364524e-16,0.325080931394797,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,30945.0,0.0217862694924803,0.207881743875323,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22631.0,0.0052094579138414,0.20229460568482,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13992.0,6.1525254074558e-11,0.760272450118283,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20524.0,0.0014433722609565,0.310072738287476,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,223838.0,0.009595690234531,0.718793330144031,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67760.0,0.00019246735735558,0.407113117219779,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20788.0,0.000293325541220133,0.25913188371034,spaceflight_v_ground_control,spaceflight,ground_control
