from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-98,,0.000292584,-6.609858595,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,,0.000292584,-6.609858595,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-98,,0.012995415,-5.818735024,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14955.0,0.0057721250664414,-0.403671508264565,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,231841.0,0.0073931610838445,-0.323300759402998,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,216810.0,0.011540144961128,-0.219455192272527,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,140493.0,0.0318572216070001,-0.358382775238032,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,99683.0,0.027502104678106,-0.182498245113097,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,94218.0,4.49461686882983e-05,-0.340735418016452,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66855.0,0.0387192742738683,-0.220416389176221,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,108011.0,0.0034689219793834,-0.188039965973787,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,73095.0,0.000634128611366412,-0.352650360896853,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12576.0,0.0105732505116593,-0.232341816753373,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16890.0,0.0015462588729635,-0.416176725239578,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,208198.0,0.0204358288601833,-0.181851780826635,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15937.0,0.0064143258263708,-0.425400896871437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13423.0,0.0048899679234259,-0.516795734646683,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,217082.0,5.0664549259143794e-11,-0.671406916257804,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12725.0,0.017981200907149,-0.144244477291174,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,212448.0,0.0082167648569763,-0.431591013474204,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11826.0,0.000584132787279264,-0.369002754445104,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,227334.0,0.0140654097309605,-0.21540226484051,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,83383.0,0.0221469882840659,-0.33884306238781,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,53970.0,0.000233120992420427,-0.426700954265882,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19062.0,0.0275128554298488,-0.188084518118475,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,81018.0,7.03038269967546e-05,-0.424050248266749,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71983.0,0.0029017387736341,-0.40219993190836,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14055.0,4.69345428083765e-06,-0.309821187900297,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21393.0,0.0156881395804228,-0.317627461379902,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17295.0,0.0016375470885409,-0.251854195580513,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67473.0,0.024872231988311,-0.251945750905816,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,100271841.0,0.000477708312025716,-0.358277988696153,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22295.0,0.005923129430321,-0.612189372574376,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,234686.0,0.000410094449953509,-0.424570595624915,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27362.0,0.000258436800809556,-0.245031394677284,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19046.0,0.0387131750164875,-0.133803848468102,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11864.0,0.0292116828583648,-0.906883980471378,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,229589.0,2.59386370954854e-06,-0.443090367786022,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11566.0,0.0055683623058542,-0.283115414871506,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,215193.0,0.0410496596106854,-0.292994989940918,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67821.0,0.0123290820112364,-0.576645433053408,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67533.0,0.0351143719968363,-0.218846213846735,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,52840.0,0.0056569833189091,-0.320455384588154,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,59045.0,0.0010345275008498,-0.340237395272412,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,170749.0,0.0410671069298216,-0.177965275551556,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,53422.0,0.000548790432548281,-0.663586195442085,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68267.0,0.000183564155682354,-0.724308753612388,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,106628.0,0.0105635781535524,-0.177001580406489,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21859.0,0.0219518441724804,-0.210127659445554,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,70432.0,0.0415527700156703,-0.359094913572842,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,28109.0,0.000211206520549095,-0.24693159990516,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,30805.0,0.0224041001419826,-0.681069201171812,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,216618.0,0.0290907502466755,-0.406501661756876,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,217039.0,0.0374972291726866,-0.175588096939442,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19027.0,0.0074706188004678,-0.131534242551331,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27404.0,0.0021276001505559,-0.197130499360752,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,194655.0,0.0041313515525247,-0.482433407974049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13207.0,0.0437278035677448,-0.113451021178848,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71947.0,0.0157423415864951,-0.13286210306218,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67128.0,0.0013925363637492,-0.176271344094115,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,380714.0,4.28156312171043e-05,-0.362912360882851,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,217166.0,0.0318501507693163,-0.279722193505742,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,108800.0,3.86780271206464e-05,-0.29950780661767,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71091.0,0.000664870194044313,-0.915863869655979,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,56217.0,0.0033365742192692,-0.240196923320528,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22367.0,0.0408884950639179,-0.275113545204769,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20384.0,0.019427645055879,-0.178423805659762,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68149.0,0.0185911954564309,-0.382207972324568,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,171210.0,0.0084638893621095,-0.576968952768591,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68737.0,0.0040602479693077,-0.327399367187346,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14137.0,0.0016529272947663,-0.422670277829538,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,212880.0,0.0190151969671315,-0.149684705198512,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,107767.0,0.0397361653758534,-0.156230782879047,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19012.0,0.000923470742217198,-0.427432729821178,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,353187.0,0.000360271421121844,-0.480654316335178,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12325.0,0.0272925051752478,-0.230280133511865,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12759.0,0.0050054798425226,-0.331692112364964,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,432731.0,0.0275128554298488,-0.192720434545711,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66270.0,0.0238627663028117,-0.462007589285076,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11600.0,0.0023240927120439,-0.392972469016454,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17869.0,0.0352237924521937,-0.721896015645767,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21685.0,1.92900935367713e-06,-0.661568451419621,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,69053.0,0.000284541022587484,-0.234402900971771,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66863.0,0.000108017152199033,-0.327266749820626,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21832.0,0.0286238603109375,-0.348481689059728,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66667.0,0.0020143144782499,-0.402094757247632,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,239652.0,3.45130051030901e-06,-0.357086723724279,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,65970.0,0.0329754246599017,-0.165764654114668,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,70380.0,0.0240888053133186,-0.211335421845064,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17250.0,0.0339209581217202,-0.211502120327941,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16169.0,0.0452155909730425,-0.250312515390343,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74011.0,0.0321056186179243,-0.289315759418444,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22339.0,0.0161474299059713,-0.279977648138842,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,56050.0,2.47057517280654e-05,-0.390008853017583,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,56399.0,0.0301133837910604,-0.19575205196562,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,170716.0,0.0381478760675919,-0.276470014753818,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,225027.0,0.0190669353249964,-0.166563016983152,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68767.0,0.0427239768776526,-0.186945928536708,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,58523.0,0.0216097759858953,-0.245868252268761,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14312.0,0.0123290820112364,-0.199775237846492,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13079.0,0.0441151945692321,-0.631593136914666,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17714.0,0.0036171293993823,-0.203084650053198,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67988.0,0.0176425484634198,-0.242651788844292,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,225997.0,0.0112111450760125,-0.83214364363578,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12894.0,0.0181213075161502,-0.473820206538459,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18569.0,4.88044156188833e-05,-0.379385572850615,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,218832.0,0.000287551046324538,-0.284421877419516,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18599.0,0.0463949522499018,-0.987177731263636,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16404.0,0.0012649972079314,-0.287347485495118,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13106.0,0.0359107250813357,-1.34781716402574,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,54399.0,0.0071607373198988,-0.344395958063565,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,64540.0,2.36343261035466e-07,-0.602286455603826,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,236915.0,0.0094129764265878,-0.319028877849533,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71968.0,0.0228216718163659,-0.413447697207509,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,434203.0,0.0048068628357524,-1.55520003198509,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,214951.0,3.89969587303352e-10,-0.672526665402333,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,52231.0,0.0379360992165656,-0.29151233190313,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17975.0,0.0326879284903727,-0.115307594385698,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,72949.0,0.0046443648432679,-0.214115069226412,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13136.0,3.05014768904943e-05,-0.324597163591529,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15064.0,0.0209638830756921,-0.215216198152776,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68440.0,0.0437278035677448,-0.211609114149465,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68972.0,0.0252595076491558,-0.273234537792151,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,170768.0,0.0027257620472398,-1.05539615003134,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71834.0,0.0110134792323447,-0.302470085219238,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74410.0,0.0256907801050415,-0.401060171046704,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,241431.0,6.116921918737581e-09,-0.356268973015737,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,57443.0,0.0154138728018696,-0.140350671850421,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22222.0,0.0073295712165398,-0.202336968511961,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68968.0,0.0452155909730425,-0.267950668863089,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,58800.0,0.0031469547678755,-0.275048898908885,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,99138.0,0.000808897419586285,-0.267519462487882,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66371.0,0.000211072815320942,-0.807093614961109,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,245867.0,9.11434812356565e-05,-0.338940783091188,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19124.0,0.0379360992165656,-0.511882343688408,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67542.0,0.000246753353368055,-0.27507500221423,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18645.0,1.19986219596013e-08,-0.285932281387129,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,15360.0,0.0318011039557018,-0.712786591322903,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67225.0,0.0074794649675736,-0.243072806529916,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13601.0,0.0027163758885761,-0.271670824050619,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19885.0,0.022278530430519,-0.282385737783021,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66625.0,1.03555371312566e-05,-0.206237802554649,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,76959.0,0.018117188771191,-0.215804450940879,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74164.0,0.0124932450545288,-0.167949987379388,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,54357.0,0.0130656822663668,-0.470603471177397,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,230101.0,0.0071077561707603,-0.271343642329208,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,242608.0,0.0353318180045828,-0.403981976932811,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17346.0,0.0208417651916973,-0.180408472583062,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,53312.0,0.0036017590087652,-0.21403378500188,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18628.0,2.1576062171186802e-19,-1.59686379823184,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,76866.0,0.0359831819734861,-0.613474639479651,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,57915.0,0.0011921728939439,-0.413318406358016,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,19687.0,0.0193109216264411,-0.228204062393326,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,231510.0,0.0039198113307563,-0.665064237147251,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12452.0,0.0158277141212082,-0.349144058588666,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,75387.0,0.0278885659962212,-0.316787058700264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74781.0,0.0354784171228556,-0.177170653242008,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,57330.0,0.0044765617578236,-0.260690953772074,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27056.0,0.0020143144782499,-0.780470383203645,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,192196.0,0.0367537853866412,-0.114640264368288,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12785.0,0.0014038040283818,-0.210124401101916,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,80283.0,0.0012782946740726,-0.253489784939566,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22591.0,0.0087511292900042,-0.205274638593184,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,57436.0,0.000277143312759012,-0.341269433530635,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,79362.0,7.34863484481516e-06,-0.682434244814117,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,97287.0,0.0083854218589089,-0.280376599077047,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13400.0,1.27495375681007e-05,-0.190048184493605,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,212569.0,0.0413887203852683,-0.373082190058843,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20352.0,0.000521957874450034,-0.509438993497447,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18631.0,0.0171888854443067,-0.24417741046555,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71163.0,0.004063415288703,-0.268170537792033,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,434234.0,0.0410496596106854,-0.815635886031752,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,22589.0,5.89529058273445e-05,-0.195500977230364,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,270672.0,0.0263051963319041,-0.390568532021068,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14205.0,0.0197442490813765,-0.370821716522816,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11601.0,0.0290153770209954,-0.699857268687059,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67620.0,2.43896760007619e-06,-0.558008093730306,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16168.0,0.000461345602594882,-0.618593779285938,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,26457.0,4.61098567404122e-05,-0.493408206406192,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74549.0,0.0368393385414296,-0.128380190381751,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,244666.0,0.0039105821657924,-0.292823601667322,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66952.0,0.0342815479988273,-0.537525768061098,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71732.0,0.0076913836640594,-0.239599068747964,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74766.0,0.0318572216070001,-0.303415666933262,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13070.0,0.0394547459445271,-0.708028882803718,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,245000.0,0.029017961746559,-0.207726977872439,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,71640.0,5.37761094553493e-05,-0.393765334609591,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67561.0,0.0394855982996043,-0.175958671119084,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,75686.0,0.0388371515663858,-0.317937382921699,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,76500.0,0.0010334097478348,-0.28169938145282,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,78267.0,0.0357409867308058,-0.362097753639901,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,218543.0,0.0219518441724804,-0.14662091950855,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,232430.0,0.0088874778031722,-0.263961390214997,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,330260.0,0.0071607373198988,-0.24171556548781,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,12509.0,0.017981200907149,-0.336029453916996,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,72446.0,0.0408867041005142,-1.08907293813149,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,231670.0,0.0062850548425671,-0.309476207976955,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67526.0,0.0260797284726752,-0.167654073330509,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16987.0,1.25234138915318e-05,-0.853482282254709,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,208177.0,0.0059685464271356,-0.357102784314007,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,14872.0,4.95697084781783e-06,-1.04269189970306,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,76499.0,0.0133387970388828,-0.173771695865164,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,212670.0,0.0160325029592917,-0.428751425598348,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,11551.0,0.019397060461879,-0.795588590088845,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,142688.0,0.014122916331355,-0.239868111072298,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,170826.0,0.0474928244167701,-0.336845078842556,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,224143.0,0.0015630715170727,-0.269568226143563,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,217732.0,1.13351013432021e-05,-0.319908150239604,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,108155.0,0.0442230218152665,-0.106457122086659,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,224139.0,2.56089457109534e-05,-0.292157129610692,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,232232.0,0.00129961570022,-0.415269474677479,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,232854.0,0.0296676254768305,-0.376117561432107,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,72278.0,0.0010967204861265,-0.258798152182135,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,320051.0,0.0082012192275893,-0.427606695693545,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,338365.0,0.026154978772436,-0.624445385726374,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,216505.0,1.36205851617846e-06,-0.946472929397249,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,106585.0,0.0036079180100749,-0.305450899189918,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67557.0,0.016684967037992,-0.66290115728745,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,235493.0,4.67119903009799e-05,-0.372689459927426,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,78658.0,0.0069490215407548,-0.298488282370614,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,242570.0,1.59656774308658e-06,-0.646604631216792,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,192188.0,0.0025967201871868,-0.565214107796761,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,328110.0,0.0152367312983431,-0.16935633848453,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16716.0,7.64591158556904e-05,-0.582142069638136,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,231386.0,0.0040920807820838,-0.203366394395105,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,56279.0,0.0238627663028117,-0.926385152591476,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,227644.0,0.0373001131306683,-0.325420309299384,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,13197.0,5.01123829886619e-07,-0.678368639169113,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18166.0,0.0197656469726513,-0.357938634244232,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,234595.0,0.0126813607427658,-0.319078504140816,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,381062.0,0.0204358288601833,-0.230387102520242,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68134.0,0.026461829706402,-0.179858166006007,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,57780.0,0.0456126648337631,-0.789742716581109,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,74256.0,0.026154978772436,-0.13228104329964,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21343.0,0.0293848361796955,-0.134003399970403,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,75841.0,0.0387787740674867,-0.128590215626258,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,27981.0,0.0270521717482132,-0.284701066516328,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,50817.0,0.0335998023959377,-0.257293632697623,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,83704.0,0.0189856103303803,-0.321678349616067,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,226977.0,0.0254753880380365,-0.140725190262724,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,66926.0,0.0184162532645061,-0.298756996624238,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,18787.0,0.0011146081996337,-0.642592295997301,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,21847.0,2.85051800906509e-06,-0.862108109839914,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,100504663.0,0.0062850548425671,-0.398978880499748,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,72567.0,0.0233649983639544,-0.180119669055372,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,330721.0,0.0270521717482132,-1.02749415477396,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,67333.0,0.0011511749972288,-0.446124400867237,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68524.0,0.0318011039557018,-0.205118037149994,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,319801.0,0.0406757043668502,-0.198412897693332,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,20623.0,0.0318011039557018,-0.166186391928956,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,108097.0,1.09278220396934e-06,-0.466069479248058,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,16328.0,0.000621925626730599,-0.436491110128098,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,68021.0,0.013880694836123,-0.273159046130463,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,56338.0,3.8622669638063e-16,-0.980836047013596,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,233204.0,0.0219369802413418,-0.399230175198239,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,229599.0,2.37141047077274e-08,-2.20416284391479,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,654470.0,0.0084107626402752,-0.420067939972299,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-105,17210.0,2.1833368170179e-06,-0.212444710802975,spaceflight_v_ground_control,spaceflight,ground_control
